Device : ;PAX1000IR2/M
Serial Number : ;M00773008
Firmware Version : ;1.2.1
Software Version : ;1.4.2002.183
Wavelength [nm] : ;1560
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2025-02-20 14:00:58.84;0.00:32:29:631;-0.04;-0.55;0.83;0.182;-0.00737;-0.09899;0.1499;-47.13;28.24;98.78;82.35;54.55;0.182;0.1798;0.002224;-7.400;-7.453;-26.528;0.48;123.45;
2025-02-20 14:00:59.09;0.00:32:29:885;0.09;-0.64;0.76;0.1744;0.01761;-0.1212;0.1454;-40.87;24.95;108.98;83.36;70.21;0.1744;0.1901;-0.01567;-7.585;-7.211;-99.990;0.55;129.81;
2025-02-20 14:00:59.35;0.00:32:30:141;0.04;-0.63;0.78;0.1756;0.006592;-0.1111;0.1374;-43.30;25.50;100.70;78.25;63.39;0.1756;0.1768;-0.001229;-7.555;-7.525;-99.990;0.52;128.96;
2025-02-20 14:00:59.60;0.00:32:30:397;-0.05;-0.64;0.77;0.176;-0.009494;-0.1213;0.1472;-47.24;25.21;108.50;83.64;69.12;0.176;0.191;-0.01497;-7.544;-7.189;-99.990;0.48;129.49;
2025-02-20 14:00:59.86;0.00:32:30:654;-0.05;-0.64;0.76;0.1711;-0.009821;-0.1149;0.1366;-47.44;24.92;104.48;79.84;67.38;0.1711;0.1787;-0.007661;-7.668;-7.478;-99.990;0.47;130.06;
2025-02-20 14:01:00.11;0.00:32:30:909;-0.19;-0.68;0.71;0.2043;-0.03782;-0.1346;0.1411;-52.85;22.63;97.25;69.08;68.45;0.2043;0.1986;0.005626;-6.898;-7.020;-22.498;0.40;133.65;
2025-02-20 14:01:00.37;0.00:32:31:165;0.03;-0.69;0.72;0.1776;0.006422;-0.1335;0.1404;-43.62;23.20;109.14;79.03;75.26;0.1776;0.1939;-0.01623;-7.505;-7.125;-99.990;0.52;133.57;
2025-02-20 14:01:00.63;0.00:32:31:421;0.10;-0.63;0.77;0.1762;0.01735;-0.1142;0.1411;-40.68;25.34;103.54;80.11;65.60;0.1762;0.1824;-0.006233;-7.541;-7.390;-99.990;0.55;128.99;
2025-02-20 14:01:00.88;0.00:32:31:676;-0.13;-0.63;0.76;0.1964;-0.02472;-0.1214;0.1466;-50.76;24.91;97.72;74.65;63.06;0.1964;0.192;0.004472;-7.068;-7.168;-23.495;0.44;129.61;
2025-02-20 14:01:01.14;0.00:32:31:932;-0.18;-0.64;0.75;0.1975;-0.03573;-0.1245;0.1454;-53.00;24.15;98.62;73.64;65.60;0.1975;0.1948;0.002716;-7.045;-7.105;-25.661;0.41;130.57;
2025-02-20 14:01:01.39;0.00:32:32:188;-0.03;-0.59;0.81;0.1835;-0.006066;-0.1134;0.1549;-46.53;26.88;104.67;84.43;61.88;0.1835;0.1921;-0.008578;-7.363;-7.165;-99.990;0.48;126.20;
2025-02-20 14:01:01.65;0.00:32:32:444;-0.02;-0.60;0.80;0.1832;-0.004058;-0.1086;0.1459;-46.07;26.65;99.33;79.65;59.36;0.1832;0.1819;0.001225;-7.372;-7.401;-29.119;0.49;126.68;
2025-02-20 14:01:01.90;0.00:32:32:700;-0.02;-0.64;0.77;0.1759;-0.004264;-0.1207;0.1462;-46.01;25.22;107.80;83.12;68.65;0.1759;0.1896;-0.01373;-7.547;-7.221;-99.990;0.49;129.53;
2025-02-20 14:01:02.16;0.00:32:32:953;-0.09;-0.67;0.73;0.1961;-0.0174;-0.1358;0.1479;-48.65;23.61;102.79;75.44;69.82;0.1961;0.2015;-0.005479;-7.076;-6.956;-99.990;0.46;132.55;
2025-02-20 14:01:02.41;0.00:32:33:210;-0.01;-0.61;0.79;0.1782;-0.002186;-0.116;0.1498;-45.54;26.11;106.35;84.07;65.15;0.1782;0.1895;-0.01132;-7.492;-7.224;-99.990;0.49;127.77;
2025-02-20 14:01:02.67;0.00:32:33:466;-0.16;-0.62;0.77;0.1971;-0.032;-0.1256;0.1566;-52.15;25.20;103.14;79.48;65.74;0.1971;0.2033;-0.006196;-7.053;-6.919;-99.990;0.42;128.71;
2025-02-20 14:01:02.92;0.00:32:33:720;-0.08;-0.59;0.80;0.1874;-0.01453;-0.1083;0.1476;-48.82;26.74;98.00;78.76;58.31;0.1874;0.1837;0.003755;-7.272;-7.359;-24.254;0.46;126.27;
2025-02-20 14:01:03.18;0.00:32:33:977;-0.10;-0.61;0.79;0.1917;-0.02099;-0.1216;0.1575;-49.90;25.96;104.38;82.15;64.39;0.1917;0.2001;-0.008399;-7.174;-6.988;-99.990;0.45;127.68;
2025-02-20 14:01:03.44;0.00:32:34:230;0.04;-0.60;0.80;0.1919;0.008216;-0.1116;0.1502;-42.89;26.66;97.60;78.27;58.30;0.1919;0.1873;0.004611;-7.169;-7.275;-23.362;0.52;126.61;
2025-02-20 14:01:03.69;0.00:32:34:487;0.09;-0.60;0.79;0.1698;0.01643;-0.1089;0.1439;-40.71;26.29;106.72;84.76;64.85;0.1698;0.1812;-0.01142;-7.700;-7.418;-99.990;0.55;127.11;
2025-02-20 14:01:03.95;0.00:32:34:744;-0.01;-0.61;0.79;0.1896;-0.001033;-0.1129;0.1471;-45.26;26.25;97.79;77.58;59.54;0.1896;0.1855;0.004187;-7.221;-7.318;-23.781;0.50;127.50;
2025-02-20 14:01:04.20;0.00:32:34:998;0.12;-0.64;0.76;0.1764;0.02246;-0.117;0.1402;-39.57;24.82;104.30;79.48;67.54;0.1764;0.1839;-0.007588;-7.536;-7.353;-99.990;0.56;129.85;
2025-02-20 14:01:04.46;0.00:32:35:253;-0.03;-0.61;0.79;0.1846;-0.006095;-0.1212;0.1563;-46.44;26.09;107.22;84.70;65.74;0.1846;0.1979;-0.01332;-7.338;-7.035;-99.990;0.48;127.78;
2025-02-20 14:01:04.71;0.00:32:35:509;-0.07;-0.62;0.78;0.1983;-0.0147;-0.1221;0.1536;-48.43;25.66;99.25;77.49;62.02;0.1983;0.1968;0.001492;-7.027;-7.060;-28.263;0.46;128.47;
2025-02-20 14:01:04.97;0.00:32:35:765;-0.07;-0.72;0.70;0.1865;-0.01334;-0.1426;0.1384;-47.67;22.02;106.82;74.24;76.80;0.1865;0.1992;-0.01271;-7.294;-7.008;-99.990;0.47;135.84;
2025-02-20 14:01:05.22;0.00:32:36:020;0.08;-0.63;0.77;0.177;0.01419;-0.1148;0.1411;-41.48;25.32;103.07;79.69;65.37;0.177;0.1824;-0.005436;-7.520;-7.389;-99.990;0.54;129.15;
2025-02-20 14:01:05.48;0.00:32:36:277;-0.02;-0.61;0.80;0.177;-0.002899;-0.1078;0.1417;-45.77;26.37;100.58;80.04;60.91;0.177;0.178;-0.001034;-7.520;-7.495;-99.990;0.49;127.26;
2025-02-20 14:01:05.74;0.00:32:36:531;0.06;-0.61;0.79;0.1827;0.01122;-0.1203;0.1559;-42.34;26.11;107.94;85.30;66.14;0.1827;0.1972;-0.01451;-7.382;-7.050;-99.990;0.53;127.67;
2025-02-20 14:01:05.99;0.00:32:36:789;0.07;-0.65;0.76;0.1745;0.01384;-0.1199;0.1398;-41.71;24.59;105.86;80.12;69.19;0.1745;0.1847;-0.01023;-7.583;-7.335;-99.990;0.54;130.63;
2025-02-20 14:01:06.25;0.00:32:37:044;-0.10;-0.67;0.74;0.1945;-0.01936;-0.1345;0.1493;-49.10;23.86;103.77;76.77;69.82;0.1945;0.2019;-0.007337;-7.110;-6.949;-99.990;0.45;132.00;
2025-02-20 14:01:06.50;0.00:32:37:299;0.02;-0.61;0.79;0.1885;0.004115;-0.1118;0.1443;-43.95;26.11;96.85;76.54;59.35;0.1885;0.1826;0.005937;-7.246;-7.385;-22.264;0.51;127.77;
2025-02-20 14:01:06.76;0.00:32:37:556;-0.07;-0.62;0.78;0.1921;-0.01367;-0.1229;0.1559;-48.18;25.79;103.54;81.12;64.35;0.1921;0.1989;-0.006806;-7.164;-7.013;-99.990;0.47;128.25;
2025-02-20 14:01:07.01;0.00:32:37:809;-0.12;-0.64;0.76;0.1948;-0.02212;-0.1193;0.1408;-50.25;24.63;95.41;72.29;62.27;0.1948;0.1859;0.008938;-7.104;-7.308;-20.487;0.44;130.26;
2025-02-20 14:01:07.27;0.00:32:38:064;0.08;-0.69;0.72;0.1775;0.01534;-0.1276;0.1325;-41.57;22.94;103.98;74.64;72.39;0.1775;0.1845;-0.007055;-7.509;-7.339;-99.990;0.54;133.92;
2025-02-20 14:01:07.53;0.00:32:38:321;-0.05;-0.69;0.72;0.1944;-0.0102;-0.1279;0.1339;-47.28;23.11;95.41;68.90;66.01;0.1944;0.1855;0.008915;-7.114;-7.317;-20.499;0.47;133.68;
2025-02-20 14:01:07.78;0.00:32:38:574;0.07;-0.61;0.79;0.1785;0.01278;-0.1112;0.1427;-41.72;25.95;101.63;79.97;62.72;0.1785;0.1814;-0.002913;-7.485;-7.414;-99.990;0.54;127.92;
2025-02-20 14:01:08.04;0.00:32:38:830;0.04;-0.68;0.73;0.1798;0.008526;-0.1333;0.1427;-43.17;23.45;108.68;79.36;74.25;0.1798;0.1955;-0.01562;-7.451;-7.089;-99.990;0.52;133.04;
2025-02-20 14:01:08.29;0.00:32:39:087;-0.02;-0.65;0.76;0.1932;-0.004484;-0.1272;0.1489;-46.01;24.73;101.36;77.03;65.89;0.1932;0.1959;-0.002631;-7.139;-7.080;-99.990;0.49;130.53;
2025-02-20 14:01:08.55;0.00:32:39:342;0.18;-0.67;0.72;0.1756;0.03477;-0.1295;0.1399;-37.49;23.10;110.32;79.63;76.35;0.1756;0.1938;-0.01812;-7.554;-7.127;-99.990;0.59;132.80;
2025-02-20 14:01:08.80;0.00:32:39:598;-0.01;-0.67;0.75;0.191;-0.001747;-0.1328;0.1487;-45.38;24.11;104.38;77.83;69.54;0.191;0.1994;-0.008362;-7.189;-7.003;-99.990;0.50;131.78;
2025-02-20 14:01:09.06;0.00:32:39:854;0.00;-0.62;0.78;0.1829;-1.538E-05;-0.1114;0.1406;-45.00;25.80;98.03;76.83;60.88;0.1829;0.1793;0.003609;-7.377;-7.463;-24.426;0.50;128.39;
2025-02-20 14:01:09.31;0.00:32:40:110;-0.05;-0.60;0.80;0.1935;-0.009888;-0.1138;0.1513;-47.48;26.47;97.97;78.19;59.03;0.1935;0.1896;0.003922;-7.134;-7.223;-24.064;0.47;126.95;
2025-02-20 14:01:09.57;0.00:32:40:365;0.10;-0.64;0.76;0.178;0.01932;-0.1247;0.1494;-40.60;24.91;109.84;83.93;70.86;0.178;0.1955;-0.01752;-7.495;-7.088;-99.990;0.55;129.84;
2025-02-20 14:01:09.83;0.00:32:40:621;0.08;-0.65;0.76;0.1816;0.01622;-0.1253;0.147;-41.31;24.66;106.72;80.94;69.56;0.1816;0.1938;-0.01221;-7.408;-7.126;-99.990;0.54;130.44;
2025-02-20 14:01:10.08;0.00:32:40:876;0.18;-0.61;0.77;0.1918;0.03242;-0.1123;0.1433;-36.95;25.40;96.41;74.71;60.94;0.1918;0.1849;0.006879;-7.172;-7.331;-21.625;0.59;128.08;
2025-02-20 14:01:10.34;0.00:32:41:132;0.05;-0.68;0.73;0.1927;0.01044;-0.1355;0.1444;-42.80;23.37;102.89;74.92;70.52;0.1927;0.1983;-0.005572;-7.151;-7.027;-99.990;0.53;133.18;
2025-02-20 14:01:10.59;0.00:32:41:387;0.31;-0.56;0.77;0.1815;0.05589;-0.1021;0.1402;-30.65;25.15;100.43;77.27;64.15;0.1815;0.1823;-0.0007785;-7.412;-7.393;-99.990;0.65;126.06;
2025-02-20 14:01:10.85;0.00:32:41:643;0.13;-0.68;0.72;0.1779;0.02624;-0.132;0.1406;-39.38;23.12;109.39;79.01;75.66;0.1779;0.1946;-0.01671;-7.497;-7.108;-99.990;0.57;133.20;
2025-02-20 14:01:11.10;0.00:32:41:897;0.13;-0.64;0.76;0.1792;0.02412;-0.1149;0.1355;-39.07;24.54;100.05;75.60;65.53;0.1792;0.1793;-8.117E-05;-7.467;-7.465;-99.990;0.57;130.31;
2025-02-20 14:01:11.36;0.00:32:42:154;0.19;-0.70;0.69;0.1771;0.03656;-0.1366;0.1345;-37.51;21.78;110.21;75.95;79.86;0.1771;0.1952;-0.01808;-7.518;-7.096;-99.990;0.59;135.45;
2025-02-20 14:01:11.61;0.00:32:42:409;0.11;-0.66;0.74;0.1902;0.01971;-0.1204;0.1357;-40.35;24.02;95.92;71.34;64.13;0.1902;0.1825;0.007753;-7.208;-7.388;-21.105;0.55;131.58;
2025-02-20 14:01:11.87;0.00:32:42:665;-0.04;-0.67;0.74;0.1951;-0.007005;-0.127;0.1401;-46.58;23.89;97.02;71.85;65.20;0.1951;0.1893;0.005807;-7.098;-7.229;-22.361;0.48;132.18;
2025-02-20 14:01:12.13;0.00:32:42:921;0.03;-0.66;0.75;0.18;0.005458;-0.1265;0.1433;-43.76;24.27;106.28;79.65;70.37;0.18;0.1913;-0.0113;-7.448;-7.184;-99.990;0.51;131.43;
2025-02-20 14:01:12.38;0.00:32:43:177;0.13;-0.60;0.79;0.1829;0.02353;-0.1081;0.1427;-38.86;26.11;98.73;78.03;60.48;0.1829;0.1805;0.002324;-7.379;-7.435;-26.338;0.57;127.14;
2025-02-20 14:01:12.64;0.00:32:43:432;0.14;-0.64;0.75;0.1766;0.02712;-0.1233;0.1448;-38.80;24.47;108.80;82.03;71.47;0.1766;0.1921;-0.01554;-7.531;-7.164;-99.990;0.57;130.39;
2025-02-20 14:01:12.89;0.00:32:43:688;-0.02;-0.70;0.71;0.1943;-0.003036;-0.1401;0.143;-45.62;22.78;103.03;73.57;72.14;0.1943;0.2002;-0.005892;-7.115;-6.985;-99.990;0.49;134.43;
2025-02-20 14:01:13.15;0.00:32:43:945;0.06;-0.66;0.75;0.1778;0.0121;-0.1267;0.1433;-42.27;24.20;107.79;80.60;71.57;0.1778;0.1917;-0.01385;-7.500;-7.175;-99.990;0.53;131.47;
2025-02-20 14:01:13.40;0.00:32:44:200;-0.03;-0.67;0.74;0.1987;-0.005395;-0.1352;0.1492;-46.14;23.90;101.37;75.09;68.10;0.1987;0.2014;-0.002719;-7.019;-6.960;-99.990;0.49;132.18;
2025-02-20 14:01:13.66;0.00:32:44:454;0.20;-0.63;0.75;0.1886;0.03717;-0.1145;0.137;-36.01;24.34;96.68;72.61;63.83;0.1886;0.1823;0.006268;-7.244;-7.391;-22.029;0.60;129.90;
2025-02-20 14:01:13.92;0.00:32:44:710;0.13;-0.59;0.80;0.1765;0.02455;-0.1087;0.1462;-38.64;26.35;104.17;82.86;63.13;0.1765;0.1839;-0.007359;-7.533;-7.355;-99.990;0.57;126.62;
2025-02-20 14:01:14.17;0.00:32:44:965;-0.02;-0.63;0.78;0.1984;-0.004372;-0.1205;0.1502;-46.04;25.62;97.08;75.71;60.77;0.1984;0.1926;0.005792;-7.024;-7.153;-22.371;0.49;128.74;
2025-02-20 14:01:14.43;0.00:32:45:221;0.21;-0.64;0.74;0.1781;0.03784;-0.1161;0.1346;-35.97;23.89;102.02;75.56;68.55;0.1781;0.1817;-0.003599;-7.493;-7.406;-99.990;0.60;130.78;
2025-02-20 14:01:14.68;0.00:32:45:478;0.23;-0.64;0.73;0.1747;0.04385;-0.1227;0.1402;-35.17;23.55;109.58;80.26;74.60;0.1747;0.1914;-0.01673;-7.578;-7.181;-99.990;0.61;131.20;
2025-02-20 14:01:14.94;0.00:32:45:734;0.19;-0.54;0.82;0.1825;0.03449;-0.09855;0.1499;-35.36;27.57;100.11;82.15;57.22;0.1825;0.1827;-0.0002035;-7.388;-7.383;-99.990;0.59;123.32;
2025-02-20 14:01:15.19;0.00:32:45:990;0.19;-0.66;0.73;0.1778;0.03576;-0.1246;0.1368;-37.00;23.27;106.01;76.95;72.91;0.1778;0.1885;-0.01068;-7.500;-7.246;-99.990;0.59;132.33;
2025-02-20 14:01:15.45;0.00:32:46:245;0.18;-0.68;0.71;0.182;0.03597;-0.1333;0.1408;-37.45;22.77;108.33;77.33;75.87;0.182;0.1972;-0.01517;-7.399;-7.051;-99.990;0.59;133.45;
2025-02-20 14:01:15.71;0.00:32:46:502;0.28;-0.62;0.73;0.1724;0.05255;-0.1144;0.1349;-32.66;23.49;107.04;78.26;73.02;0.1724;0.1845;-0.01213;-7.635;-7.339;-99.990;0.64;130.29;
2025-02-20 14:01:15.96;0.00:32:46:756;0.08;-0.62;0.78;0.1928;0.01584;-0.121;0.1529;-41.27;25.69;101.48;79.29;63.32;0.1928;0.1956;-0.002846;-7.150;-7.086;-99.990;0.54;128.37;
2025-02-20 14:01:16.22;0.00:32:47:011;0.18;-0.67;0.72;0.1742;0.03367;-0.1222;0.1313;-37.29;23.00;104.74;75.35;72.75;0.1742;0.1824;-0.008256;-7.590;-7.389;-99.990;0.59;132.95;
2025-02-20 14:01:16.47;0.00:32:47:267;0.15;-0.61;0.78;0.1813;0.02753;-0.1097;0.1396;-37.96;25.49;99.09;76.99;62.38;0.1813;0.1797;0.001647;-7.415;-7.455;-27.832;0.58;128.16;
2025-02-20 14:01:16.73;0.00:32:47:522;0.11;-0.66;0.74;0.192;0.02255;-0.131;0.1469;-40.12;23.93;103.19;76.51;69.24;0.192;0.1981;-0.006133;-7.167;-7.030;-99.990;0.56;131.73;
2025-02-20 14:01:16.98;0.00:32:47:777;0.18;-0.61;0.77;0.1778;0.03426;-0.116;0.1468;-36.77;25.26;106.99;82.58;68.03;0.1778;0.1902;-0.01243;-7.501;-7.207;-99.990;0.59;128.31;
2025-02-20 14:01:17.24;0.00:32:48:032;0.07;-0.72;0.69;0.1968;0.01397;-0.1437;0.1383;-42.22;21.89;101.58;70.27;73.35;0.1968;0.1999;-0.003111;-7.059;-6.991;-99.990;0.53;136.09;
2025-02-20 14:01:17.49;0.00:32:48:289;0.26;-0.69;0.68;0.1858;0.04706;-0.1238;0.1215;-34.59;21.26;96.75;65.40;71.31;0.1858;0.1797;0.006032;-7.311;-7.454;-22.195;0.63;135.55;
2025-02-20 14:01:17.75;0.00:32:48:545;0.00;-0.71;0.71;0.1911;-0.0005634;-0.1423;0.1421;-45.11;22.48;105.25;74.37;74.48;0.1911;0.2012;-0.01003;-7.187;-6.965;-99.990;0.50;135.04;
2025-02-20 14:01:18.01;0.00:32:48:801;0.06;-0.72;0.69;0.1942;0.01102;-0.1366;0.1298;-42.69;21.72;97.20;66.83;70.58;0.1942;0.1888;0.005438;-7.117;-7.241;-22.646;0.53;136.47;
2025-02-20 14:01:18.26;0.00:32:49:057;0.09;-0.73;0.68;0.1767;0.01616;-0.1289;0.1209;-41.43;21.48;100.40;68.41;73.49;0.1767;0.1774;-0.0007136;-7.527;-7.510;-99.990;0.55;136.83;
2025-02-20 14:01:18.52;0.00:32:49:313;0.06;-0.76;0.64;0.1921;0.01042;-0.1405;0.118;-42.88;19.98;95.66;61.43;73.33;0.1921;0.1838;0.008339;-7.164;-7.356;-20.789;0.53;139.97;
2025-02-20 14:01:18.77;0.00:32:49:567;0.18;-0.69;0.70;0.1743;0.03442;-0.134;0.1352;-37.80;22.17;110.99;77.57;79.38;0.1743;0.1935;-0.01916;-7.586;-7.134;-99.990;0.59;134.75;
2025-02-20 14:01:19.03;0.00:32:49:822;0.00;-0.75;0.67;0.1921;-0.0009044;-0.1471;0.1312;-45.18;20.86;102.62;68.29;76.59;0.1921;0.1971;-0.005027;-7.164;-7.052;-99.990;0.50;138.28;
2025-02-20 14:01:19.28;0.00:32:50:077;0.15;-0.65;0.74;0.1758;0.02893;-0.1241;0.1419;-38.44;24.03;108.51;80.72;72.52;0.1758;0.1907;-0.01496;-7.551;-7.196;-99.990;0.58;131.18;
2025-02-20 14:01:19.54;0.00:32:50:333;-0.01;-0.67;0.74;0.1974;-0.001667;-0.1353;0.1484;-45.35;23.82;101.76;75.18;68.57;0.1974;0.2008;-0.003469;-7.047;-6.972;-99.990;0.50;132.37;
2025-02-20 14:01:19.79;0.00:32:50:588;0.25;-0.66;0.71;0.1833;0.04452;-0.1199;0.1273;-34.82;22.43;98.45;69.43;69.79;0.1833;0.1804;0.002849;-7.369;-7.437;-25.453;0.62;133.30;
2025-02-20 14:01:20.05;0.00:32:50:843;0.10;-0.75;0.66;0.1954;0.01886;-0.1444;0.1278;-41.28;20.64;99.16;65.42;74.53;0.1954;0.1937;0.001634;-7.091;-7.128;-27.868;0.55;138.48;
2025-02-20 14:01:20.30;0.00:32:51:098;0.20;-0.64;0.74;0.1863;0.03702;-0.1163;0.1332;-36.17;23.76;96.98;71.51;65.51;0.1863;0.1807;0.005626;-7.298;-7.432;-22.498;0.60;131.12;
2025-02-20 14:01:20.56;0.00:32:51:354;0.29;-0.66;0.70;0.1737;0.05352;-0.1236;0.1307;-33.29;22.07;108.06;75.25;77.55;0.1737;0.1877;-0.014;-7.603;-7.266;-99.990;0.64;133.40;
2025-02-20 14:01:20.81;0.00:32:51:608;0.23;-0.72;0.65;0.1924;0.04289;-0.1335;0.1195;-36.09;20.22;95.73;62.10;72.85;0.1924;0.1842;0.008226;-7.157;-7.347;-20.848;0.62;138.16;
2025-02-20 14:01:21.07;0.00:32:51:865;0.17;-0.64;0.75;0.1789;0.03237;-0.1241;0.1464;-37.69;24.39;108.79;81.82;71.70;0.1789;0.1946;-0.01572;-7.474;-7.108;-99.990;0.58;130.30;
2025-02-20 14:01:21.32;0.00:32:52:120;0.16;-0.66;0.74;0.1729;0.02971;-0.1206;0.1359;-38.08;23.78;106.49;78.60;71.85;0.1729;0.1842;-0.01122;-7.621;-7.348;-99.990;0.58;131.59;
2025-02-20 14:01:21.58;0.00:32:52:374;0.26;-0.68;0.68;0.1949;0.05099;-0.1334;0.1332;-34.54;21.50;100.18;68.32;73.27;0.1949;0.1953;-0.000352;-7.101;-7.094;-99.990;0.63;135.06;
2025-02-20 14:01:21.83;0.00:32:52:629;0.24;-0.65;0.72;0.1711;0.04535;-0.1198;0.1337;-34.63;23.12;108.24;78.18;74.86;0.1711;0.1852;-0.0141;-7.669;-7.324;-99.990;0.62;131.85;
2025-02-20 14:01:22.09;0.00:32:52:884;0.19;-0.70;0.69;0.1819;0.03382;-0.1236;0.1232;-37.35;21.94;97.76;67.76;70.47;0.1819;0.1778;0.004074;-7.402;-7.501;-23.899;0.60;135.09;
2025-02-20 14:01:22.34;0.00:32:53:139;0.12;-0.70;0.71;0.185;0.02496;-0.1398;0.1424;-39.94;22.54;108.67;76.94;76.74;0.185;0.2011;-0.01604;-7.328;-6.967;-99.990;0.56;134.47;
2025-02-20 14:01:22.60;0.00:32:53:394;0.29;-0.72;0.63;0.1699;0.05633;-0.1377;0.121;-33.88;19.56;112.88;71.23;87.57;0.1699;0.1918;-0.0219;-7.697;-7.171;-99.990;0.65;138.69;
2025-02-20 14:01:22.85;0.00:32:53:650;0.16;-0.74;0.65;0.1932;0.03102;-0.145;0.1282;-38.96;20.42;101.46;66.35;76.75;0.1932;0.196;-0.002816;-7.140;-7.077;-99.990;0.58;138.52;
2025-02-20 14:01:23.11;0.00:32:53:904;0.23;-0.66;0.72;0.1782;0.0421;-0.1186;0.1292;-35.23;22.87;101.23;72.51;70.64;0.1782;0.1803;-0.002192;-7.492;-7.439;-99.990;0.62;132.55;
2025-02-20 14:01:23.36;0.00:32:54:158;0.08;-0.71;0.70;0.198;0.01632;-0.1394;0.1377;-41.66;22.22;99.30;69.52;70.90;0.198;0.1966;0.001384;-7.033;-7.064;-28.590;0.54;135.37;
2025-02-20 14:01:23.62;0.00:32:54:412;0.16;-0.73;0.66;0.1779;0.02843;-0.1304;0.1169;-38.85;20.61;99.70;65.69;75.00;0.1779;0.1774;0.0005378;-7.498;-7.511;-32.694;0.58;138.12;
2025-02-20 14:01:23.87;0.00:32:54:667;0.12;-0.73;0.67;0.192;0.02311;-0.1426;0.1298;-40.40;20.97;101.19;67.63;75.26;0.192;0.1942;-0.002275;-7.168;-7.117;-99.990;0.56;137.69;
2025-02-20 14:01:24.13;0.00:32:54:922;0.13;-0.74;0.67;0.185;0.02279;-0.1314;0.1189;-40.08;20.85;96.61;64.28;72.13;0.185;0.1787;0.006266;-7.329;-7.479;-22.030;0.56;137.87;
2025-02-20 14:01:24.38;0.00:32:55:178;0.08;-0.72;0.69;0.1776;0.01473;-0.1377;0.1315;-41.95;21.75;107.55;74.03;78.01;0.1776;0.191;-0.0134;-7.506;-7.190;-99.990;0.54;136.34;
2025-02-20 14:01:24.64;0.00:32:55:433;0.02;-0.71;0.70;0.1879;0.004636;-0.1439;0.1408;-44.08;22.18;107.17;74.93;76.62;0.1879;0.2014;-0.01347;-7.261;-6.960;-99.990;0.51;135.62;
2025-02-20 14:01:24.89;0.00:32:55:689;0.13;-0.71;0.69;0.1765;0.02277;-0.1276;0.1239;-39.94;21.86;101.58;70.22;73.41;0.1765;0.1793;-0.002797;-7.532;-7.464;-99.990;0.56;135.82;
2025-02-20 14:01:25.15;0.00:32:55:943;0.17;-0.73;0.66;0.1742;0.0335;-0.1421;0.1299;-38.37;20.84;112.20;74.61;83.81;0.1742;0.1954;-0.02126;-7.590;-7.090;-99.990;0.59;137.55;
2025-02-20 14:01:25.40;0.00:32:56:200;0.04;-0.73;0.68;0.1964;0.006878;-0.1422;0.1326;-43.62;21.47;99.05;67.49;72.50;0.1964;0.1945;0.001865;-7.068;-7.110;-27.294;0.52;137.02;
2025-02-20 14:01:25.66;0.00:32:56:456;0.09;-0.75;0.66;0.1838;0.0184;-0.1488;0.1318;-41.48;20.66;108.65;71.74;81.59;0.1838;0.1996;-0.01589;-7.358;-6.997;-99.990;0.55;138.46;
2025-02-20 14:01:25.92;0.00:32:56:712;0.27;-0.67;0.69;0.1722;0.04853;-0.1195;0.1231;-33.95;21.83;103.55;71.49;74.91;0.1722;0.1783;-0.006113;-7.639;-7.488;-99.990;0.64;134.15;
2025-02-20 14:01:26.17;0.00:32:56:968;0.11;-0.64;0.76;0.1895;0.02012;-0.1163;0.1384;-40.09;24.78;95.98;73.04;62.27;0.1895;0.1819;0.007622;-7.223;-7.401;-21.180;0.56;130.03;
2025-02-20 14:01:26.43;0.00:32:57:224;0.21;-0.65;0.73;0.1802;0.04098;-0.127;0.1408;-36.06;23.27;107.68;78.15;74.07;0.1802;0.194;-0.01383;-7.443;-7.122;-99.990;0.61;132.05;
2025-02-20 14:01:26.68;0.00:32:57:480;0.05;-0.72;0.69;0.1966;0.01059;-0.1453;0.1406;-42.91;21.99;102.93;71.47;74.07;0.1966;0.2024;-0.00576;-7.063;-6.938;-99.990;0.53;135.94;
2025-02-20 14:01:26.94;0.00:32:57:736;0.24;-0.69;0.68;0.1713;0.04507;-0.1305;0.1283;-35.47;21.45;110.00;74.88;80.57;0.1713;0.1885;-0.01713;-7.662;-7.248;-99.990;0.62;135.48;
2025-02-20 14:01:27.19;0.00:32:57:989;0.05;-0.68;0.73;0.1912;0.01076;-0.1361;0.1452;-42.74;23.38;104.21;75.92;71.39;0.1912;0.1993;-0.008059;-7.185;-7.006;-99.990;0.53;133.15;
2025-02-20 14:01:27.45;0.00:32:58:245;0.24;-0.68;0.69;0.1928;0.04275;-0.1233;0.1259;-35.44;21.98;94.07;65.30;67.71;0.1928;0.1813;0.01143;-7.150;-7.415;-19.420;0.62;134.41;
